Model ID,Sum,NaTa_t.soma.gNaTa_tbar,Nap_Et2.soma.gNap_Et2bar,K_Pst.soma.gK_Pstbar,K_Tst.soma.gK_Tstbar,SK_E2.soma.gSK_E2bar,SKv3_1.soma.gSKv3_1bar,Ca_HVA.soma.gCa_HVAbar,Ca_LVAst.soma.gCa_LVAstbar,CaDynamics_E2.soma.gamma,CaDynamics_E2.soma.decay,none.soma.g_pas,none.axon.g_pas,none.dend.g_pas,none.apic.g_pas,Im.apic.gImbar,NaTa_t.apic.gNaTa_tbar,SKv3_1.apic.gSKv3_1bar,Ca_HVA.apic.gCa_HVAbar,Ca_LVAst.apic.gCa_LVAstbar,SK_E2.apic.gSK_E2bar,CaDynamics_E2.apic.gamma,CaDynamics_E2.apic.decay
528,4.89,2.39,0.000731,2.76E-03,0.0637,0.0413,0.654,0.000365,0.00325,0.000607,937,0.0000378,0.0000426,0.0000847,0.0000524,0.000088,0.0225,0.000212,0.000609,0.016,0.000679,6.48E-04,8.90E+01
902,4.91,2.59,0.000191,0.00757,0.08,0.0366,0.729,0.000375,0.00278,0.000602,626,0.0000359,0.0000411,0.0000631,0.0000465,0.0000553,0.0222,0.000214,0.000738,0.00667,0.00127,5.97E-04,9.85E+01
602,4.92,2.59,0.000191,0.00757,0.08,0.0366,0.729,0.000375,0.00279,0.000595,626,0.0000359,0.0000411,0.0000631,0.0000465,0.0000553,0.0222,0.000213,0.000738,0.00667,0.00127,5.96E-04,9.85E+01
345,4.92,2.59,0.00018,0.00762,0.08,0.0368,0.717,0.000371,0.00278,0.0006,628,0.0000358,0.0000411,0.0000638,0.0000466,0.0000565,0.0221,0.000206,0.000738,0.00668,0.00128,5.97E-04,9.98E+01
933,4.92,2.59,0.00018,0.00764,0.08,0.0368,0.717,0.000371,0.00278,0.000595,628,0.0000358,0.0000411,0.0000638,0.0000466,0.0000565,0.0221,0.000206,0.000738,0.00668,0.00127,5.97E-04,9.97E+01
277,4.92,2.59,0.00018,0.00762,0.08,0.0368,0.717,0.000371,0.00278,0.000595,628,0.0000358,0.0000411,0.0000638,0.0000466,5.65E-05,0.0221,0.000206,0.000738,0.00668,0.00127,5.97E-04,9.97E+01
637,4.92,2.59,0.00018,0.00762,0.08,0.0368,0.717,0.000371,0.00278,0.000595,628,0.0000358,0.0000411,0.0000638,0.0000466,0.0000565,0.0221,0.000206,0.000738,0.00668,0.00127,5.97E-04,9.97E+01
232,4.92,2.59,1.91E-04,0.00757,0.08,0.0366,0.729,0.000375,0.00278,0.000595,626,0.0000359,0.0000411,0.0000631,0.0000465,0.0000553,0.0222,0.000213,0.000738,0.00667,0.00127,5.96E-04,9.85E+01
985,4.93,2.59,0.00018,7.62E-03,0.08,0.0368,0.717,0.000371,0.00278,0.0006,628,0.0000358,0.0000411,0.0000638,0.0000466,5.65E-05,0.0221,0.000206,0.000738,0.00668,0.00128,5.97E-04,9.98E+01
390,4.95,2.39,7.30E-04,0.00276,0.0637,0.0413,0.654,0.000365,0.00325,0.000622,937,0.0000378,0.0000426,0.0000847,0.0000524,0.000088,0.0225,0.000212,0.000609,0.016,0.000679,6.48E-04,8.90E+01
36,4.95,2.63,0.000172,0.0037,0.0759,0.0412,0.642,0.000266,0.00225,0.000654,722,0.0000355,0.0000412,0.0000764,0.0000449,0.000084,0.0219,0.000275,0.000703,0.0071,0.00105,6.06E-04,1.06E+02
247,4.95,2.51,0.00193,0.0144,0.0813,0.0546,0.694,0.000342,0.00423,0.000561,747,0.0000373,0.0000386,0.0000781,0.0000562,1.16E-04,0.0222,0.000257,0.00085,0.00938,0.000777,6.24E-04,1.16E+02
733,4.95,2.63,1.72E-04,0.0037,0.0759,0.0412,0.642,0.000266,0.00225,0.000654,722,0.0000355,0.0000412,0.0000764,0.0000449,0.000084,0.0219,0.000275,0.000703,0.0071,0.00105,6.06E-04,1.06E+02
356,4.98,2.54,0.000487,0.0101,0.0532,0.0398,0.604,0.000401,0.00292,0.000592,826,0.0000371,0.0000403,0.0000672,0.0000503,1.00E-04,0.0217,0.000161,0.000608,0.0153,0.000712,5.86E-04,8.08E+01
552,5.00,2.6,0.000401,0.00758,0.08,0.0368,0.73,0.000372,0.00278,0.000595,626,0.0000358,0.0000412,0.0000631,0.0000465,0.0000553,0.0222,0.000191,0.000738,0.00667,0.00127,5.96E-04,9.85E+01
992,5.01,2.54,0.000487,0.0101,0.0532,0.0398,0.604,0.000401,0.00292,0.000592,826,0.0000371,0.0000403,0.0000672,0.0000503,0.0001,0.0217,0.000161,0.000608,0.0153,0.000712,5.86E-04,8.08E+01
475,5.02,2.6,4.01E-04,0.00758,0.08,0.0368,0.73,0.000372,0.00278,0.000595,626,0.0000358,0.0000412,0.0000631,0.0000465,0.0000556,0.0222,0.000184,0.000738,0.00668,0.00127,5.96E-04,9.86E+01
982,5.02,2.6,0.000405,0.00881,0.08,0.0368,0.73,0.000372,0.00278,0.000597,626,0.0000357,0.0000412,0.0000631,0.0000465,0.0000553,0.0222,0.000185,0.000738,0.00667,0.00127,5.97E-04,9.85E+01
339,5.03,2.6,4.04E-04,0.00881,0.08,0.0368,0.731,0.000372,0.00278,0.000595,626,0.0000357,0.0000412,0.0000631,0.0000465,0.0000553,0.0222,0.000182,0.000738,0.00667,0.00127,5.96E-04,9.85E+01
688,5.03,2.6,0.000405,0.00881,0.08,0.0368,0.731,0.000372,0.00278,0.000595,626,0.0000357,0.0000412,0.0000631,0.0000465,0.0000553,0.0222,1.82E-04,0.000738,0.00667,0.00127,5.96E-04,9.85E+01
110,5.03,2.54,0.000378,0.00244,0.062,0.0258,0.673,0.000338,0.0019,0.000594,797,0.0000338,0.0000419,0.0000793,0.0000444,0.0000917,0.0218,0.000242,0.000788,0.00802,0.000973,6.13E-04,1.15E+02
171,5.04,2.6,0.000401,0.00758,0.08,0.0368,0.73,0.000372,0.00278,0.000595,626,0.0000358,0.0000412,0.0000631,0.0000465,0.0000553,0.0222,0.000182,0.000738,0.00667,0.00127,5.96E-04,9.85E+01
846,5.04,2.6,0.000401,0.00757,0.08,0.0368,0.73,0.000372,0.00278,0.000595,626,0.0000358,0.0000412,0.0000631,0.0000465,0.0000553,0.0222,0.000182,0.000738,0.00668,0.00127,5.96E-04,9.85E+01
913,5.04,2.51,0.00193,1.44E-02,0.0813,0.0546,0.694,0.000342,0.00423,0.000561,747,0.0000373,0.0000386,0.0000781,0.0000562,0.000116,0.0222,0.000257,0.000851,0.00938,0.000777,6.24E-04,1.16E+02
406,5.07,2.58,0.000169,0.00763,0.08,0.0368,0.737,0.000378,0.00279,0.000595,622,0.0000354,0.0000407,0.0000643,0.0000468,0.0000565,0.0221,0.000358,0.000809,0.00654,0.00126,5.92E-04,9.97E+01
131,5.09,2.59,0.00018,0.00761,0.08,0.0368,0.73,0.000374,0.00278,0.000595,626,0.0000358,0.0000411,0.0000636,0.0000466,0.0000565,0.0221,0.000182,0.000738,0.00668,0.00127,5.97E-04,9.85E+01
614,5.09,2.51,0.00193,0.0144,0.0813,0.0546,0.694,0.000342,0.00423,0.000561,747,0.0000373,0.0000386,0.0000781,0.0000563,0.000116,0.0222,0.000257,0.00085,0.00938,0.000777,6.24E-04,1.16E+02
518,5.10,2.59,0.00018,0.00777,0.08,0.0368,0.73,0.000374,0.00278,0.000597,626,0.0000358,0.0000411,0.0000636,0.0000466,5.65E-05,0.0221,0.000182,0.000738,0.00668,0.00127,5.97E-04,9.85E+01
365,5.10,2.58,0.000512,0.00804,0.08,0.0323,0.752,0.000346,0.000471,0.000572,643,0.0000358,0.0000421,0.0000641,0.0000455,0.0000543,0.0221,2.35E-04,0.000747,0.00755,0.00113,6.76E-04,9.40E+01
134,5.11,2.55,0.000173,0.00763,0.08,0.0368,0.737,0.000404,0.00279,0.000595,621,0.0000354,0.0000407,0.000065,0.0000468,0.0000565,0.0221,0.000188,0.000723,0.00654,0.00127,5.92E-04,9.93E+01
674,5.11,2.38,0.00546,0.0249,0.042,0.0666,0.942,0.000281,0.00637,0.000657,432,0.0000355,0.0000318,0.000071,0.000035,0.000144,0.022,0.0000386,0.00107,0,0.00156,5.20E-04,5.36E+01
322,5.11,2.38,0.00546,0.0249,0.042,0.0666,0.942,0.000281,0.00637,0.000657,432,0.0000355,0.0000318,0.000071,0.000035,1.44E-04,0.022,0.000038,0.00107,0,0.00156,5.20E-04,5.36E+01
971,5.12,2.38,0.00546,0.0249,0.042,0.0666,0.942,0.000281,0.00637,0.000657,432,0.0000355,0.0000318,0.000071,0.000035,1.44E-04,0.022,0.0000381,0.00107,0,0.00156,5.20E-04,5.36E+01
401,5.12,2.45,0.00229,0,0.0374,0.0615,0.721,0.000458,0.00488,0.000588,813,0.0000385,0.0000377,0.0000791,0.000058,0.000129,0.0228,0.000298,0.000872,0.0103,0.000787,6.07E-04,1.28E+02
629,5.14,2.54,0.000162,0.009,0.075,0.0443,0.594,0.000227,0.00259,0.000596,616,0.0000358,0.0000414,0.0000744,0.0000421,8.40E-05,0.0215,0.000212,0.000607,0.00731,0.00106,6.05E-04,1.13E+02
267,5.14,2.54,0.000161,0.00901,0.075,0.0443,0.594,0.000227,0.00259,0.000596,616,0.0000358,0.0000414,0.0000744,0.0000421,8.40E-05,0.0215,0.000212,0.000607,0.00731,0.00106,6.05E-04,1.13E+02
925,5.14,2.54,0.000161,0.00902,0.075,0.0443,0.594,0.000227,0.00259,0.000596,616,0.0000358,0.0000414,0.0000744,0.0000421,0.000084,0.0215,0.000212,0.000607,0.00731,0.00106,6.07E-04,1.13E+02
357,5.16,2.38,0.00546,0.0198,0.0421,0.0666,0.942,0.000282,0.00637,0.000657,432,0.0000355,0.0000318,0.000071,0.0000351,0.000144,0.022,0.0000381,0.00107,0,0.00156,5.00E-04,5.37E+01
607,5.16,2.38,5.46E-03,0.0199,0.042,0.0666,0.942,0.000282,0.00637,0.000657,432,0.0000355,0.0000318,0.000071,0.000035,0.000144,0.022,0.0000411,0.00107,0,0.00154,5.00E-04,5.37E+01
993,5.16,2.38,0.00546,0.0198,0.0421,0.0666,0.942,0.000282,0.00637,0.000657,432,0.0000355,0.0000318,0.000071,0.0000351,0.000144,0.022,0.0000381,0.00107,0,0.00156,5.00E-04,5.37E+01
239,5.17,2.38,0.00546,0.0198,0.042,0.0666,0.942,0.000282,0.00637,0.000657,432,0.0000355,0.0000318,0.000071,0.000035,0.000144,0.022,0.0000381,0.00107,0,0.00154,5.00E-04,5.37E+01
400,5.18,2.52,0.00342,0,0.0414,0.0694,0.762,0.000332,0.0051,0.000584,813,0.0000357,0.0000373,0.0000783,0.0000581,1.54E-04,0.0226,0.000198,0.00104,0.00785,0.000783,6.71E-04,1.11E+02
695,5.18,2.52,0.00342,0.00E+00,0.0414,0.0694,0.762,0.000332,0.00511,0.000584,813,0.0000357,0.0000373,0.0000783,0.0000581,0.000154,0.0226,0.000197,0.00104,0.00786,0.00078,6.73E-04,1.11E+02
51,5.19,2.51,0.00346,0,0.0412,0.069,0.762,0.000332,0.00511,0.000584,813,0.0000357,0.0000373,0.0000791,0.0000581,1.57E-04,0.0226,0.000198,0.00104,0.00801,0.00078,6.71E-04,1.12E+02
816,5.19,2.55,0.000173,7.63E-03,0.08,0.0368,0.737,0.000404,0.00279,0.000595,621,0.0000354,0.0000407,0.000065,0.0000468,0.0000565,0.0221,0.000188,0.000723,0.00654,0.00127,5.92E-04,9.93E+01
350,5.19,2.52,0.00342,0,0.0414,0.0694,0.762,0.000332,0.00511,0.000584,813,0.0000357,0.0000373,0.0000783,0.0000581,1.54E-04,0.0226,0.000197,0.00104,0.00785,0.00078,6.73E-04,1.11E+02
487,5.20,2.55,0.000173,0.00763,0.08,0.0368,0.737,0.000404,0.00279,0.000595,621,0.0000354,0.0000407,0.000065,0.0000468,0.0000565,0.0221,0.000188,0.000723,0.00654,0.00127,5.92E-04,9.93E+01
32,5.20,2.51,1.17E-03,0.00206,0.0656,0.0515,0.753,0.000346,0.00463,0.000629,928,0.0000378,0.0000429,0.0000813,0.0000564,0.0000836,0.0231,0.000195,0.000888,0.00714,0.00109,6.45E-04,9.91E+01
491,5.21,2.34,0.000452,0.00843,0.0624,0.0405,0.606,0.00038,0.00345,0.000868,937,0.0000378,0.0000427,0.0000847,0.000051,9.18E-05,0.0223,0.000212,0.000605,0.0176,0.000676,6.49E-04,9.00E+01
632,5.21,2.37,0.00546,0.0198,0.042,0.0666,0.942,0.000282,0.00637,0.000657,431,0.0000355,0.0000318,0.000071,0.000035,0.000144,0.022,0.0000417,0.00107,0,0.00155,5.00E-04,5.37E+01
883,5.21,2.47,0.00021,0.00225,0.0747,0.0358,0.763,0.000437,0.00328,0.000593,649,0.0000365,0.0000406,0.0000631,0.0000343,0.0000753,0.0216,0.000189,0.000656,0.0135,0.0012,5.82E-04,1.05E+02
213,5.21,2.47,0.00021,0.00225,0.0747,0.0358,0.763,0.000437,0.00328,0.000592,649,0.0000365,0.0000406,0.0000631,0.0000343,0.0000753,0.0216,0.000189,0.000656,0.0135,0.0012,5.81E-04,1.05E+02
586,5.22,2.47,0.00021,0.00231,0.0747,0.0358,0.763,0.000437,0.00328,0.000595,649,0.0000365,0.0000406,0.0000631,0.0000343,7.53E-05,0.0216,0.000189,0.000656,0.0135,0.0012,5.81E-04,1.05E+02
555,5.22,2.5,0.00246,0.0133,0.0791,0.0569,0.699,0.000356,0.00422,0.000565,753,0.0000371,0.0000384,0.0000782,0.0000569,1.09E-04,0.022,0.000173,0.000828,0.00957,0.000774,6.29E-04,1.16E+02
174,5.22,2.5,0.00246,0.0133,0.0791,0.0569,0.699,0.000356,0.00422,0.000564,753,0.0000371,0.0000384,0.0000782,0.0000569,1.09E-04,0.022,0.000173,0.000828,0.00957,0.000774,6.29E-04,1.16E+02
849,5.22,2.5,0.00246,1.33E-02,0.0791,0.0569,0.699,0.000356,0.00422,0.000564,753,0.0000371,0.0000384,0.0000782,0.0000569,0.000109,0.022,0.000173,0.000828,0.00957,0.000774,6.29E-04,1.16E+02
238,5.23,2.8,0.000625,0.00282,0.0521,0.0489,0.622,0.00034,0.00309,0.000594,815,0.000035,0.0000443,0.0000685,0.0000512,0.000101,0.0214,0.000167,0.000638,0.014,0.000685,5.88E-04,8.58E+01
521,5.23,2.55,0.000173,0.00763,0.08,0.0368,0.737,0.000404,0.00279,0.000595,621,0.0000354,0.0000407,0.000065,0.0000468,0.0000565,0.0221,0.00019,0.000723,0.00654,0.00127,5.92E-04,9.93E+01
167,5.23,2.34,4.52E-04,0.00843,0.0624,0.0405,0.607,0.00038,0.00345,0.000868,937,0.0000378,0.0000427,0.0000847,0.000051,0.0000918,0.0222,0.000212,0.000605,0.0176,0.000676,6.48E-04,9.00E+01
928,5.23,2.37,5.46E-03,0.0199,0.042,0.0666,0.942,0.000282,0.00637,0.000657,431,0.0000355,0.0000318,0.000071,0.000035,0.000144,0.022,0.0000381,0.00107,0.00000774,0.00155,5.00E-04,5.37E+01
270,5.24,2.37,0.00546,0.0198,0.042,0.0666,0.942,0.000282,0.00637,0.000657,431,0.0000355,0.0000318,0.000071,0.000035,0.000144,0.022,0.0000381,0.00107,0,0.00155,5.00E-04,5.37E+01
842,5.24,2.34,0.000452,0.00843,0.0624,0.0405,0.607,0.00038,0.00345,0.000868,937,0.0000378,0.0000427,0.0000847,0.000051,0.0000918,0.0222,0.000212,0.000605,0.0176,0.000676,6.48E-04,9.00E+01
257,5.24,2.43,0.000259,0.00694,0.0744,0.0434,0.58,0.00032,0.00596,0.000652,885,0.0000378,0.0000247,0.0000934,0.0000553,1.02E-04,0.0221,0.000457,0.000906,0.00636,0.000966,5.77E-04,1.06E+02
919,5.25,2.27,0.000277,0.00924,0.0884,0.0426,0.557,0.00037,0.00526,0.000587,717,0.000036,0.00004,0.0000809,0.0000519,0.0000802,0.0218,0.000302,0.000416,0.0267,0.000148,3.22E-03,1.22E+02
256,5.25,2.27,0.000277,0.00924,0.0884,0.0426,0.557,0.00037,0.00526,0.000587,717,0.000036,0.00004,0.0000809,0.0000519,0.0000802,0.0218,0.000302,0.000416,0.0267,0.000148,3.22E-03,1.22E+02
97,5.26,2.34,0.000968,0.00988,0.0505,0.0564,0.514,0.0000415,0.00476,0.00107,789,0.0000388,0.0000428,0.0000776,0.0000529,0.0000944,0.0214,0.000348,0.000358,0.027,0.000145,6.04E-04,1.47E+02
786,5.26,2.34,0.000968,9.91E-03,0.0505,0.0564,0.514,0.0000415,0.00476,0.00107,789,0.0000388,0.0000428,0.0000776,0.0000529,0.0000944,0.0214,0.000348,0.000358,0.027,0.000145,6.07E-04,1.47E+02
450,5.26,2.52,0.00342,0.00E+00,0.0413,0.0694,0.762,0.000332,0.00511,0.000592,813,0.0000357,0.0000373,0.0000783,0.0000581,0.000154,0.0226,0.000198,0.00104,0.00785,0.00078,6.71E-04,1.11E+02
978,5.27,2.37,0.00546,0.0198,0.0421,0.0666,0.944,0.000282,0.00637,0.000656,431,0.0000355,0.0000318,0.0000709,0.0000351,0.000144,0.022,0.0000381,0.00107,0,0.00155,5.00E-04,5.37E+01
334,5.28,2.37,0.00546,0.0198,0.042,0.0666,0.944,0.000282,0.00637,0.000656,431,0.0000355,0.0000318,0.0000709,0.0000351,0.000144,0.022,0.0000381,0.00107,0,0.00155,5.00E-04,5.37E+01
621,5.28,2.27,0.000277,0.00924,0.0884,0.0426,0.557,0.00037,0.00526,0.000589,717,0.000036,0.00004,0.0000809,0.0000519,0.0000802,0.0218,0.000302,0.000416,0.0267,0.000148,3.22E-03,1.22E+02
683,5.29,2.37,0.00546,1.98E-02,0.042,0.0666,0.944,0.000282,0.00637,0.000656,431,0.0000355,0.0000318,0.0000709,0.0000351,0.000144,0.022,0.0000381,0.00107,0.0000319,0.00155,5.00E-04,5.37E+01
385,5.29,2.47,0.00021,0.0027,0.0747,0.0358,0.763,0.000437,0.00328,0.000592,649,0.0000365,0.0000406,0.0000631,0.0000344,0.0000753,0.0215,0.000189,0.000656,0.0135,0.0012,5.81E-04,1.05E+02
473,5.30,2.29,0.000277,0.00927,0.0884,0.0429,0.553,0.000381,0.00515,0.000585,731,0.0000359,0.00004,0.0000809,0.0000519,0.0000802,0.0218,0.000304,0.000425,0.0258,0.000151,3.22E-03,1.23E+02
155,5.30,2.29,0.000277,0.00927,0.0884,0.0429,0.553,0.000381,0.00515,0.000585,731,0.0000359,0.00004,0.0000809,0.0000519,0.0000802,0.0218,0.000304,0.000424,0.0258,0.000148,3.22E-03,1.23E+02
133,5.31,2.45,2.29E-03,0,0.0375,0.0615,0.721,0.000458,0.00487,0.000588,813,0.0000385,0.0000377,0.0000791,0.000058,0.000129,0.0228,0.000279,0.00087,0.0102,0.000787,6.07E-04,1.28E+02
539,5.31,2.29,0.000277,0.00949,0.0884,0.0429,0.553,0.000381,0.00515,0.000585,731,0.0000359,0.00004,0.0000809,0.0000519,8.02E-05,0.0218,0.000304,0.000424,0.0258,0.000148,3.23E-03,1.23E+02
161,5.32,2.3,0.000358,0.0125,0.0687,0.0412,0.608,0.000343,0.00565,0.000581,983,0.0000374,0.0000364,0.0000868,0.0000536,8.17E-05,0.0222,0.000181,0.000769,0.00648,0.00105,5.80E-04,1.01E+02
520,5.35,2.45,0.00229,0.00E+00,0.0375,0.0615,0.721,0.000458,0.00487,0.000588,813,0.0000385,0.0000377,0.0000791,0.000058,0.000129,0.0228,0.000279,0.00087,0.0102,0.000787,6.07E-04,1.28E+02
770,5.37,2.4,0.00546,1.98E-02,0.0422,0.0663,0.942,0.000282,0.00637,0.000657,432,0.0000355,0.0000318,0.0000711,0.000035,0.000144,0.022,0,0.00107,0.00000417,0.00154,5.00E-04,5.37E+01
79,5.37,2.4,0.00546,0.0198,0.0422,0.0663,0.942,0.000282,0.00637,0.000657,432,0.0000355,0.0000318,0.0000711,0.000035,0.000144,0.022,0,0.00107,0,0.00154,5.00E-04,5.37E+01
833,5.51,2.29,0.000277,9.27E-03,0.0884,0.0429,0.553,0.000381,0.00515,0.000585,731,0.0000359,0.00004,0.0000809,0.0000519,0.0000802,0.0218,0.000305,0.000424,0.0258,0.000148,3.22E-03,1.23E+02
887,5.52,2.43,0.000166,0.00694,0.0748,0.0442,0.584,0.00032,0.00587,0.000576,888,0.0000379,0.0000247,0.0000932,0.0000553,0.00011,0.0218,0.000195,0.000883,0.00468,0.000963,5.77E-04,1.06E+02
844,5.53,2.49,0.00346,0,0.0411,0.069,0.777,0.000351,0.00511,0.000584,814,0.0000357,0.0000374,0.0000791,0.0000575,0.000157,0.0224,0.000195,0.00104,0.00801,0.00078,6.70E-04,1.12E+02
169,5.53,2.49,0.00346,0,0.0411,0.069,0.777,0.000351,0.00511,0.000584,814,0.0000357,0.0000374,0.0000791,0.0000575,1.57E-04,0.0224,0.000195,0.00104,0.00801,0.00078,6.70E-04,1.12E+02
388,5.59,2.35,0.00044,0.0116,0.0728,0.0428,0.546,0.000192,0.00615,0.000614,679,0.0000366,0.0000404,0.0000859,0.0000506,0.00012,0.0213,0.000438,0.000517,0.0308,0.000191,1.60E-03,1.03E+02
598,5.61,2.34,0.000356,0.0172,0.0883,0.0442,0.529,0.000416,0.00525,0.00059,709,0.0000359,0.0000416,0.0000802,0.0000542,0.0000822,0.0214,0.000311,0.000492,0.0269,0.000178,3.55E-03,1.30E+02
930,5.61,2.35,0.00044,0.0116,0.0728,0.0428,0.543,0.000192,0.00615,0.000614,679,0.0000366,0.0000404,0.0000859,0.0000506,0.00012,0.0213,0.000438,0.000517,0.0309,0.000191,1.60E-03,1.03E+02
600,5.62,2.35,4.40E-04,0.0116,0.0728,0.0428,0.541,0.000192,0.00615,0.000619,679,0.0000366,0.0000403,0.0000859,0.0000506,0.00012,0.0213,0.000438,0.000517,0.0309,0.000191,1.60E-03,1.03E+02
404,5.62,2.37,0.00025,8.71E-03,0.0813,0.0488,0.558,0.000314,0.00615,0.000587,697,0.0000376,0.0000416,0.0000748,0.0000538,0.0000827,0.0214,0.000616,0.000485,0.0338,0.000156,3.51E-03,1.29E+02
898,5.62,2.34,0.000356,0.0172,0.0883,0.0442,0.529,0.000416,0.00525,0.000592,709,0.0000359,0.0000416,0.0000802,0.0000542,0.000082,0.0214,0.000311,0.000492,0.0269,0.000178,3.55E-03,1.30E+02
273,5.62,2.35,0.00044,0.0116,0.0728,0.0428,0.543,0.000193,0.00615,0.000614,679,0.0000366,0.0000404,0.0000859,0.0000506,1.20E-04,0.0213,0.000438,0.000517,0.0309,0.000191,1.60E-03,1.03E+02
217,5.63,2.43,0.000166,0.00694,0.0748,0.0442,0.584,0.00032,0.00587,0.000575,888,0.0000379,0.0000247,0.0000932,0.0000553,0.00011,0.0218,0.000195,0.000883,0.00468,0.000963,5.77E-04,1.06E+02
386,5.67,2.58,0.000507,0.00807,0.08,0.0323,0.752,0.000346,0.00046,0.000572,643,0.0000358,0.0000421,0.0000641,0.0000455,0.0000543,0.0221,0.000235,0.000746,0.00755,0.00113,6.30E-04,9.40E+01
50,5.70,2.62,0.00252,0,0.0462,0.0615,0.689,0.000359,0.00431,0.000588,777,0.0000382,0.0000348,0.0000791,0.0000585,0.000121,0.0214,0.000188,0.000897,0.0101,0.000784,6.20E-04,1.05E+02
871,5.71,2.45,0.00575,0.0144,0.0852,0.0566,0.922,0.000272,0.00658,0.000633,503,0.0000319,0.0000262,0.0000758,0.0000339,0.000155,0.0207,0.000447,0.0013,0.000000559,0.00163,5.00E-04,5.67E+01
199,5.71,2.45,0.00575,0.0144,0.0852,0.0566,0.922,0.000272,0.00658,0.000633,503,0.0000319,0.0000262,0.0000758,0.0000339,1.55E-04,0.0207,0.000447,0.0013,0,0.00163,5.00E-04,5.67E+01
574,5.71,2.45,0.00575,1.44E-02,0.0852,0.0566,0.922,0.000272,0.00658,0.000633,503,0.0000319,0.0000262,0.0000758,0.0000339,0.000155,0.0207,0.000447,0.0013,0,0.00163,5.00E-04,5.67E+01
550,5.71,2.49,0.00346,0,0.0411,0.069,0.777,0.000351,0.00511,0.000584,814,0.0000357,0.0000374,0.0000791,0.0000575,0.000157,0.0224,0.000196,0.00104,0.00804,0.00078,6.70E-04,1.12E+02
745,5.74,2.62,0.00252,0.0000966,0.0462,0.0615,0.689,0.000359,0.00431,0.000588,777,0.0000382,0.0000348,0.0000791,0.0000585,0.000121,0.0214,0.000188,0.000897,0.0101,0.000784,6.20E-04,1.05E+02
474,5.76,2.49,0.00346,0,0.0411,0.069,0.777,0.000351,0.00511,0.000584,814,0.0000357,0.0000374,0.0000791,0.0000575,0.000157,0.0224,0.000195,0.00104,0.00801,0.00078,6.70E-04,1.12E+02
318,5.80,2.45,0.000175,0.00743,0.0747,0.0466,0.587,0.00032,0.00596,0.000575,890,0.0000378,0.0000245,0.0000932,0.0000553,1.07E-04,0.0217,0.000401,0.00094,0.0047,0.000978,5.77E-04,1.06E+02
968,5.81,2.45,0.000175,0.00743,0.0747,0.0466,0.587,0.00032,0.00596,0.000575,890,0.0000378,0.0000245,0.0000932,0.0000553,0.000107,0.0217,4.01E-04,0.00094,0.0047,0.00098,5.77E-04,1.06E+02
351,5.81,2.41,0.000204,0.0021,0.0834,0.0462,0.63,0.000339,0.00596,0.000585,777,0.0000339,0.0000389,0.00007,0.0000607,0.00011,0.0218,0.000153,0.000902,0.00618,0.000883,5.92E-04,1.54E+02
670,5.81,2.45,0.000175,0.00743,0.0747,0.0466,0.587,0.00032,0.00596,0.00058,890,0.0000378,0.0000245,0.0000932,0.0000553,1.07E-04,0.0217,0.000401,0.00094,0.0047,0.000978,5.77E-04,1.06E+02
74,5.83,2.44,0.00346,0,0.0419,0.068,0.777,0.000347,0.00511,0.000584,814,0.0000358,0.0000374,0.0000791,0.0000578,0.000157,0.0224,0.000195,0.00107,0.00831,0.00082,6.71E-04,1.13E+02
657,5.84,2.39,0.000731,0.00276,0.0637,0.0413,0.654,0.000362,0.00325,0.000607,937,0.0000378,0.0000426,0.0000847,0.0000525,8.80E-05,0.0225,0.000215,0.00061,0.016,0.000679,7.24E-04,8.90E+01
12,5.84,2.41,2.04E-04,0.0021,0.0834,0.0461,0.629,0.000345,0.00596,0.000585,807,0.0000339,0.000039,0.0000703,0.0000604,0.000108,0.0218,0.000146,0.000876,0.00618,0.000872,5.92E-04,1.54E+02
696,5.84,2.41,0.000205,0.00216,0.0834,0.0462,0.63,0.000339,0.00596,0.000585,777,0.0000339,0.0000389,0.00007,0.0000607,1.10E-04,0.0218,0.000153,0.000902,0.00618,0.000883,5.93E-04,1.54E+02
438,5.84,2.39,0.00646,0.0205,0.0451,0.0664,0.943,0.000321,0.0068,0.000655,559,0.0000341,0.0000328,0.0000715,0.0000345,0.000148,0.0211,0.0000839,0.00113,0,0.00162,5.00E-04,5.27E+01
303,5.85,2.39,0.000731,0.00276,0.0637,0.0413,0.654,0.000362,0.00325,0.000607,937,0.0000378,0.0000426,0.0000847,0.0000525,8.80E-05,0.0225,0.000212,0.000609,0.016,0.000679,7.24E-04,8.90E+01
956,5.85,2.39,0.000731,0.00276,0.0637,0.0413,0.654,0.000362,0.00325,0.000607,937,0.0000378,0.0000426,0.0000847,0.0000525,0.000088,0.0225,0.000212,0.000609,0.016,0.00068,7.24E-04,8.90E+01
109,5.87,2.41,0.000204,0.00209,0.0834,0.0451,0.629,0.000345,0.00577,0.000586,807,0.0000341,0.0000389,0.0000701,0.00006,0.000114,0.0217,0.000146,0.000892,0.00695,0.000857,5.92E-04,1.49E+02
668,5.87,2.39,0.00646,0.0204,0.0451,0.0664,0.943,0.000321,0.0068,0.000652,559,0.0000341,0.0000329,0.0000715,0.0000345,1.48E-04,0.0211,0.0000742,0.00113,0,0.00165,5.00E-04,5.27E+01
