t	Vm run 00	Vm run 01	Vm run 02	Vm run 03	Vm run 04	Vm run 05
272.875	-63.7701281899	-66.4919584668	-66.6482346818	-68.0227959792	-64.906145751	-62.8306205304
272.9	-63.7562217474	-66.5161494494	-66.6610701159	-68.0396137283	-64.9053767002	-62.8349699694
272.925	-63.7416564715	-66.5389781061	-66.6730368783	-68.0565222071	-64.8991362713	-62.8395521632
272.95	-63.7268367669	-66.5606059515	-66.6847810777	-68.0735845029	-64.8882586558	-62.8440953966
272.975	-63.7121269141	-66.5812327272	-66.6968210259	-68.0908404059	-64.8738459466	-62.8485539698
273.0	-63.6978433274	-66.6010634284	-66.7095286672	-68.1083017725	-64.8569733104	-62.8529927847
273.025	-63.6842530598	-66.6202909455	-66.7231524506	-68.1259590643	-64.8385765842	-62.8575346161
273.05	-63.6717414765	-66.6390884098	-66.7378472026	-68.1437926842	-64.8194248169	-62.8623267731
273.075	-63.6604777041	-66.6576069459	-66.7536994055	-68.1602812574	-64.8001283922	-62.8675828166
273.1	-63.6505764986	-66.6759761898	-66.7707426359	-68.1745100223	-64.781159917	-62.8734743902
273.125	-63.6421227804	-66.6943060741	-66.7889690444	-68.1863619953	-64.7627513287	-62.8799290886
273.15	-63.635177616	-66.7129520603	-66.8083406953	-68.1961561308	-64.7449533879	-62.8867547163
273.175	-63.6297814733	-66.7318813408	-66.828800627	-68.2043651783	-64.7277476027	-62.8937945142
273.2	-63.6259557148	-66.751117954	-66.8502823077	-68.2114693303	-64.7111216842	-62.9009856882
273.225	-63.623703245	-66.7703930984	-66.8727166804	-68.217894205	-64.6950982621	-62.9077092817
273.25	-63.6230098298	-66.7894155855	-66.896036768	-68.2239916901	-64.6797349978	-62.9135631737
273.275	-63.6238467567	-66.808023582	-66.9201802691	-68.2300405942	-64.6651133197	-62.9185125458
273.3	-63.6261745009	-66.8261935247	-66.9450907154	-68.2362553818	-64.6513255727	-62.9227322687
273.325	-63.6299466408	-66.8439959512	-66.970717704	-68.2427972427	-64.6384646008	-62.9264643202
273.35	-63.633904396	-66.8615489461	-66.9970165996	-68.2491315035	-64.626616684	-62.9299510545
273.375	-63.6374215745	-66.8789624546	-67.0239479751	-68.254667721	-64.6158574511	-62.9334152111
273.4	-63.6404086529	-66.8945782154	-67.0514769575	-68.2592777652	-64.6062500203	-62.9370569477
273.425	-63.6430553661	-66.9075528452	-67.079612444	-68.2629200269	-64.5978446426	-62.9410543051
273.45	-63.6456536219	-66.9178849863	-67.1083470122	-68.2657559853	-64.5906872745	-62.9455634217
273.475	-63.6485025696	-66.9259740793	-67.1376610706	-68.2680521196	-64.5848161548	-62.9507183665
273.5	-63.6518671657	-66.932336536	-67.167132875	-68.2701045342	-64.5802583907	-62.9566311414
273.525	-63.6559633251	-66.9374758312	-67.1963792688	-68.2721955904	-64.577024926	-62.9633922436
273.55	-63.6609558454	-66.9418335889	-67.2252005968	-68.2745727157	-64.5751070906	-62.971071888
273.575	-63.666962647	-66.9457770461	-67.2535597553	-68.2772914377	-64.5744773765	-62.9797217657
273.6	-63.6740619239	-66.9496016687	-67.2815221436	-68.2802586352	-64.5750938711	-62.9893768976
273.625	-63.6823001483	-66.9535357773	-67.3092037492	-68.2833469664	-64.5769062313	-63.0000572925
273.65	-63.6916996864	-66.9577455609	-67.3367366301	-68.2864675189	-64.579861328	-63.0117694331
273.675	-63.7022653681	-66.9623425938	-67.3642490549	-68.2895904569	-64.5831537205	-63.0245077737
273.7	-63.7139897766	-66.9673942344	-67.3918555561	-68.292737313	-64.5860201731	-63.0382564011
273.725	-63.7268572857	-66.9729353448	-67.4196408199	-68.2959644731	-64.588016082	-63.0529908935
273.75	-63.7408470102	-66.9789413476	-67.447655049	-68.2993473879	-64.5890053148	-63.0686803053
273.775	-63.7559348833	-66.9853328241	-67.475921184	-68.3029680291	-64.5890681984	-63.0852891539
273.8	-63.7720954782	-66.9920046902	-67.5044467186	-68.3069057514	-64.5884100793	-63.1027792803
273.825	-63.7893026577	-66.9979413491	-67.5332333434	-68.3112313818	-64.5872929935	-63.1211114847
273.85	-63.8075291447	-67.0023675597	-67.5622825375	-68.3160042165	-64.5859910731	-63.1402468776
273.875	-63.8267457579	-67.005023036	-67.5916226039	-68.3212713419	-64.5847662724	-63.1601479267
273.9	-63.8472415387	-67.0060011571	-67.6212760574	-68.3270685329	-64.5838546741	-63.1807783863
273.925	-63.8688491518	-67.0031444449	-67.6512580326	-68.3334219888	-64.5830988399	-63.20210231
273.95	-63.8909110249	-66.9956512184	-67.680758505	-68.3388583343	-64.5822263218	-63.2240831708
273.975	-63.9128453927	-66.9837872436	-67.7091737014	-68.3424909685	-64.581080746	-63.2466838006
274.0	-63.9343720541	-66.963179543	-67.7363443758	-68.3442173094	-64.579668133	-63.2698660314
274.025	-63.9556174185	-66.934580824	-67.7620716537	-68.3443605279	-64.5781149692	-63.2934013321
274.05	-63.9766721391	-66.8999741015	-67.7862677258	-68.3433899528	-64.5768653749	-63.3169646113
274.075	-63.997646204	-66.8612994065	-67.8090263518	-68.3417781334	-64.5760526029	-63.3381121907
274.1	-64.0186278773	-66.8201908211	-67.8305816666	-68.3399420388	-64.5758391312	-63.3553369796
274.125	-64.0396683604	-66.7779515976	-67.8512372537	-68.3382258191	-64.5763825125	-63.3682756468
274.15	-64.0607892795	-66.7355864699	-67.8713083514	-68.3369019472	-64.5778203064	-63.3775611307
274.175	-64.0819972007	-66.6936621072	-67.8910856551	-68.3361794898	-64.5802655374	-63.3836574969
274.2	-64.1032959155	-66.6524763027	-67.9107418943	-68.3362267445	-64.5838066796	-63.3872035617
274.225	-64.1246937571	-66.6122362429	-67.9303439132	-68.3299211058	-64.5885043654	-63.3888405776
274.25	-64.1462064627	-66.5731382384	-67.9499095376	-68.3180331866	-64.5943863358	-63.3891516204
274.275	-64.1678570634	-66.535379951	-67.969391005	-68.3026240385	-64.6014461729	-63.3886402905
274.3	-64.1896742189	-66.4988281487	-67.9887199524	-68.2854489822	-64.6096488569	-63.3877272621
274.325	-64.2116900157	-66.4633211724	-68.007851329	-68.2677857793	-64.6189406536	-63.3867550544
274.35	-64.2339378373	-66.4287910383	-68.0267803107	-68.2505205908	-64.6292922888	-63.3859964994
274.375	-64.2564522963	-66.3952670446	-68.0455386736	-68.2342516561	-64.6409692722	-63.3856646464
274.4	-64.2792674202	-66.362841397	-68.0641815465	-68.219371641	-64.6537990895	-63.3859228049
274.425	-64.3024149391	-66.3316336973	-68.0827729446	-68.2061278436	-64.6676918342	-63.3868939195
274.45	-64.3258929493	-66.3017654008	-68.1013746928	-68.1946652743	-64.6825841467	-63.388668823
274.475	-64.3456992795	-66.2733448163	-68.1200345967	-68.1850573365	-64.6984297893	-63.3913131912
274.5	-64.361691586	-66.2464600796	-68.1387785503	-68.1769621532	-64.7151956979	-63.394873212
274.525	-64.374748119	-66.2211765387	-68.1576102314	-68.1698630205	-64.7328588388	-63.3993800948
274.55	-64.3858231438	-66.1975361024	-68.1765169268	-68.1632885213	-64.7514032428	-63.4048535919
274.575	-64.395718687	-66.1755577596	-68.1954778572	-68.1569082954	-64.7708135871	-63.4113047117
274.6	-64.4050584795	-66.1552417896	-68.214428874	-68.1505539773	-64.7910690351	-63.4187377902
274.625	-64.4143120985	-66.1365722051	-68.2332621939	-68.1441854579	-64.8121408724	-63.4269082442
274.65	-64.4238664167	-66.1195769543	-68.2518588212	-68.1362769858	-64.8339939601	-63.4355712744
274.675	-64.4339972783	-66.104227822	-68.2701215101	-68.1263249347	-64.8565901334	-63.4445761499
274.7	-64.4450476054	-66.0904615159	-68.2879811173	-68.1145131881	-64.8798917357	-63.4538664841
274.725	-64.4571268939	-66.0781975096	-68.3053940514	-68.1012922829	-64.9038642112	-63.4634510242
274.75	-64.4705859724	-66.0673488738	-68.3223395558	-68.0871479963	-64.9284774135	-63.4733738094
274.775	-64.4853047503	-66.0578296186	-68.3388184023	-68.0725137672	-64.9537047436	-63.4836925064
274.8	-64.5012226981	-66.0495593116	-68.3531660781	-68.057751769	-64.9795204288	-63.4944653858
274.825	-64.5182854089	-66.0424651594	-68.3647200461	-68.0431489352	-65.005896443	-63.5057447914
274.85	-64.5364391833	-66.0364820766	-68.3736578247	-68.0223841165	-65.032800456	-63.5174417313
274.875	-64.555631529	-66.03155157	-68.3804406604	-67.9959716232	-65.0601953646	-63.5289556138
274.9	-64.575812196	-66.0276202609	-68.3856257084	-67.9654144845	-65.0880402085	-63.5403052515
274.925	-64.5969304787	-66.0246386191	-68.3878012381	-67.93215914	-65.1162919339	-63.5512862805
274.95	-64.6189314825	-66.0225601678	-68.3868397213	-67.8974033833	-65.1449074494	-63.5619313913
274.975	-64.6417546351	-66.0205293288	-68.3833601945	-67.8620919551	-65.1738470179	-63.5723678102
275.0	-64.6653350504	-66.0178859232	-68.3781380279	-67.8269529351	-65.2030545987	-63.5827545958
275.025	-64.6896057456	-66.0144017937	-68.3718780458	-67.7925382376	-65.2324501924	-63.5932269354
275.05	-64.7144994042	-66.0101383029	-68.3651593105	-67.7590661735	-65.2619408442	-63.6031667371
275.075	-64.7399497845	-66.0052912129	-68.3584375421	-67.7262523885	-65.2914370682	-63.6119356369
275.1	-64.7658886935	-66.0000972963	-68.352062913	-67.6937549786	-65.3206235378	-63.6191843904
275.125	-64.7922430187	-65.9947884534	-68.346299604	-67.6614175806	-65.3491300474	-63.6248232185
275.15	-64.8189359829	-65.9895723549	-68.3413432193	-67.6292805096	-65.3766780185	-63.6289234823
275.175	-64.8458919796	-65.984626291	-68.3373352757	-67.5975118267	-65.4031277629	-63.631611824
275.2	-64.8730421914	-65.9725056803	-68.3343749176	-67.5663382236	-65.428423285	-63.6330139556
275.225	-64.9003288356	-65.9542366505	-68.3325282576	-67.5359970197	-65.4525322644	-63.6332462337
275.25	-64.927707281	-65.9321554625	-68.3318341722	-67.5067083738	-65.4754263862	-63.6324274529
275.275	-64.9551462511	-65.9082189878	-68.3323072965	-67.4786618214	-65.4970910914	-63.6306904284
275.3	-64.9720481631	-65.8838346743	-68.3336261729	-67.4520117237	-65.5175417078	-63.6281750513
275.325	-64.9820432288	-65.8599655892	-68.3353750118	-67.4268698666	-65.5368325845	-63.6250183779
275.35	-64.9882856354	-65.8372512129	-68.3372419232	-67.4033037259	-65.5550565836	-63.6213514538
275.375	-64.9927996747	-65.8161021199	-68.3390713315	-67.3813431334	-65.5723377068	-63.6173014898
275.4	-64.9968649071	-65.7967686941	-68.3406429631	-67.3609907525	-65.5888207086	-63.6129950512
275.425	-65.0012876351	-65.779390063	-68.3417383496	-67.3422318226	-65.6029976576	-63.6085595297
275.45	-65.0065645835	-65.7640289566	-68.3422315589	-67.325041301	-65.6142336685	-63.6041223178
275.475	-65.0129858726	-65.750695121	-68.3421076846	-67.3093884239	-65.6227118244	-63.5998083699
275.5	-65.0207033203	-65.738695978	-68.3414385827	-67.2952393906	-65.6289599156	-63.5957371851
275.525	-65.0297737653	-65.7274465219	-68.3403494718	-67.2825588827	-65.6335763488	-63.5920200477
275.55	-65.040186782	-65.7166967901	-68.3389903095	-67.2713109259	-65.636928059	-63.5887579958
275.575	-65.0518846373	-65.7064363949	-68.3373172594	-67.2614593935	-65.6392217787	-63.5860521918
275.6	-65.064778783	-65.6967695004	-68.3352069127	-67.2529683061	-65.6404831268	-63.5839908403
275.625	-65.0787641044	-65.6878343308	-68.3325879524	-67.2458020084	-65.6286341375	-63.5826414749
275.65	-65.0937306618	-65.6797625995	-68.3294838789	-67.2399252788	-65.6088568632	-63.5820498285
275.675	-65.1095724757	-65.6726629646	-68.3259973534	-67.235303415	-65.5850857085	-63.5822420614
275.7	-65.1261932917	-65.6641506244	-68.3222548983	-67.2319023138	-65.5594048685	-63.5832285478
275.725	-65.1435096837	-65.6537474887	-68.3183709724	-67.2296921726	-65.5331724504	-63.5850082133
275.75	-65.1614520888	-65.6419312302	-68.3144367943	-67.2286471376	-65.5073005517	-63.5875727116
275.775	-65.1799633787	-65.6293960257	-68.3105229257	-67.2287160823	-65.4824149625	-63.5909099731
275.8	-65.1989960301	-65.6167748844	-68.3066861941	-67.229806641	-65.4589465506	-63.5950068996
275.825	-65.2185093452	-65.604567759	-68.3029743165	-67.2317940744	-65.437188184	-63.5998511839
275.85	-65.2384675054	-65.5931417523	-68.2989864698	-67.2345430036	-65.4173327453	-63.6054323631
275.875	-65.2588385291	-65.5827523571	-68.2942717852	-67.2371863464	-65.3994997374	-63.6117422193
275.9	-65.279593855	-65.5735678616	-68.288577861	-67.2389468813	-65.3837545009	-63.6187746538
275.925	-65.3007082259	-65.5656082206	-68.2818639933	-67.239463044	-65.3701233593	-63.6265242485
275.95	-65.3221596344	-65.5587979659	-68.2742328237	-67.2387241914	-65.3586043539	-63.634983974
275.975	-65.3439292099	-65.5530364941	-68.2658622254	-67.2369053447	-65.3491747741	-63.6441253884
276.0	-65.3660010087	-65.5482662405	-68.2569579815	-67.2342210238	-65.3417967787	-63.6538891659
276.025	-65.3886516386	-65.5444564941	-68.2477255823	-67.2308640708	-65.3364217818	-63.6641914918
276.05	-65.4117490616	-65.5415932094	-68.238328276	-67.2269997004	-65.3329939039	-63.6749383736
276.075	-65.435239978	-65.5396738862	-68.2288672157	-67.2227768787	-65.3315034249	-63.6860398221
276.1	-65.4590913322	-65.5387033638	-68.2193921194	-67.2183382756	-65.3319148572	-63.6974198619
276.125	-65.4832792651	-65.5386900264	-68.2099275304	-67.2138243344	-65.3341737604	-63.7090216361
276.15	-65.507785095	-65.5396427729	-68.2004928672	-67.2093730123	-65.3382176126	-63.7208085178
276.175	-65.53259279	-65.5415689228	-68.1905880673	-67.2051173771	-65.343945845	-63.7327625978
276.2	-65.5576869914	-65.5444729812	-68.1797599842	-67.2011832098	-65.3512179206	-63.7448817792
276.225	-65.5830516518	-65.5483560732	-68.1678362184	-67.1976870004	-65.3598781892	-63.7571763711
276.25	-65.6086694338	-65.5532158518	-68.1548826206	-67.1946627268	-65.3697828171	-63.7696657443
276.275	-65.6345218328	-65.5590467049	-68.1411010481	-67.1920581921	-65.3808158207	-63.7823753495
276.3	-65.6605898188	-65.5658401302	-68.126748792	-67.1897818325	-65.3928935027	-63.7954083413
276.325	-65.6868547305	-65.5735852467	-68.1120898086	-67.1877501042	-65.4059613745	-63.8088190974
276.35	-65.713299277	-65.5822692977	-68.097369338	-67.1859142572	-65.4174340203	-63.8226370012
276.375	-65.7399084393	-65.5918780055	-68.082802758	-67.1842673326	-65.426645573	-63.8368834964
276.4	-65.7669483003	-65.602395751	-68.0685722901	-67.1718898943	-65.4339818626	-63.8515774667
276.425	-65.7942785383	-65.6138056387	-68.0548276065	-67.1526072596	-65.4401237032	-63.8667364182
276.45	-65.8218261694	-65.6260896146	-68.0416881138	-67.1297615361	-65.4457353779	-63.8823765428
276.475	-65.8498115662	-65.6391269244	-68.0292458419	-67.105523895	-65.451369146	-63.8985125691
276.5	-65.8780630622	-65.6527234385	-68.0175685428	-67.0812874317	-65.4574517495	-63.9151576293
276.525	-65.9064904796	-65.6666847868	-68.0067028894	-67.057947415	-65.4642979583	-63.9323232177
276.55	-65.9350304974	-65.6808653229	-67.9966777409	-67.0360725156	-65.4724191912	-63.9500191353
276.575	-65.9636372911	-65.6951832687	-67.987507398	-67.0160130299	-65.4818464051	-63.9682533686
276.6	-65.992279285	-65.709614433	-67.9791947195	-66.9979718704	-65.4926309954	-63.9870319542
276.625	-66.020936958	-65.7241774125	-67.9717339761	-66.9820333156	-65.5048008071	-64.0063589368
276.65	-66.0496008188	-65.7389180485	-67.9651133436	-66.9681709238	-65.5183603259	-64.0262364719
276.675	-66.0782694493	-65.7538965102	-67.9593169921	-66.9562693788	-65.5333778464	-64.0466650679
276.7	-66.1069476763	-65.7691778404	-67.9543267614	-66.9461617942	-65.5405414095	-64.0676439049
276.725	-66.1356449567	-65.784825664	-67.9501234487	-66.9376695379	-65.5422022117	-64.0891711673
276.75	-66.1643740088	-65.8008983844	-67.9466876538	-66.9306299257	-65.5413862736	-64.1112443384
276.775	-66.1931496759	-65.8174471755	-67.9440008068	-66.9249101724	-65.5399279685	-64.1338604367
276.8	-66.2219880003	-65.8345151903	-67.9420452561	-66.9204110839	-65.5390545708	-64.1570161886
276.825	-66.2509054851	-65.852137543	-67.9408036527	-66.9170644999	-65.5395369779	-64.1806768673
276.85	-66.2799185224	-65.8703417524	-67.9402582335	-66.9148135009	-65.5418368544	-64.2047695192
276.875	-66.3090429648	-65.8891484296	-67.9403903787	-66.9136008862	-65.5462096357	-64.229203141
276.9	-66.3382938193	-65.9085412156	-67.9411805447	-66.9133708474	-65.5527738233	-64.2538932389
276.925	-66.3676868958	-65.9284629262	-67.942608517	-66.9140652931	-65.5615576993	-64.2787773716
276.95	-66.397238363	-65.9488355366	-67.9446538639	-66.9156228698	-65.5725310684	-64.303820156
276.975	-66.4269634834	-65.969583449	-67.9472964677	-66.9179829711	-65.5856277968	-64.329011223
277.0	-66.456875769	-65.9906486668	-67.9505170373	-66.9210913855	-65.6007607224	-64.3543599122
277.025	-66.4869862638	-66.0119964187	-67.9542982188	-66.924904464	-65.6178312635	-64.3798898576
277.05	-66.517302638	-66.0336140772	-67.958625166	-66.9294032895	-65.6367357169	-64.4056340997
277.075	-66.5478283767	-66.0468626484	-67.9634854837	-66.9345799367	-65.656286758	-64.431630807
277.1	-66.5785625021	-66.0533241902	-67.9688688873	-66.9259536616	-65.6756813104	-64.4579197617
277.125	-66.6096523602	-66.0556209148	-67.9747668287	-66.9098617398	-65.6946654592	-64.4845397216
277.15	-66.6407797779	-66.0557887926	-67.9811721831	-66.8904706209	-65.7133147431	-64.5115266339
277.175	-66.6716919981	-66.0552419748	-67.9880784748	-66.8701999712	-65.7318436104	-64.5389125738
277.2	-66.7022034675	-66.0549300186	-67.9954785513	-66.850476691	-65.7504978432	-64.5667252365
277.225	-66.7322023882	-66.0548704191	-68.0006139771	-66.8321385427	-65.7475411075	-64.5949878197
277.25	-66.7598578569	-66.0548984593	-68.002724294	-66.8156578835	-65.7314879146	-64.6237191606
277.275	-66.7842438912	-66.0550021482	-68.002238406	-66.8012756187	-65.708139069	-64.6529339901
277.3	-66.8053354815	-66.055325887	-67.9999340622	-66.7890857279	-65.6813432683	-64.6826431883
277.325	-66.823538498	-66.0560902743	-67.9965670355	-66.7790896547	-65.6536324889	-64.7128539893
277.35	-66.83918511	-66.0575257722	-67.9927546671	-66.7708838189	-65.6266316913	-64.7435549265
277.375	-66.8525321282	-66.0598359399	-67.9889614836	-66.7638288367	-65.6013444698	-64.7747066389
277.4	-66.8638527266	-66.0631000305	-67.9855187621	-66.7571744144	-65.5662028609	-64.8062473554
277.425	-66.8734667582	-66.0672769758	-67.9826516686	-66.7503048989	-65.526411662	-64.8381060218
277.45	-66.8812922256	-66.0722679034	-67.9805048029	-66.7428667654	-65.4853831731	-64.8702144902
277.475	-66.8871492098	-66.0779732758	-67.9791271105	-66.7347648503	-65.4449454166	-64.9025149842
277.5	-66.8910035426	-66.0819012577	-67.9783440646	-66.7259922494	-65.406118988	-64.9349629763
277.525	-66.8929997733	-66.0833929452	-67.977838045	-66.7165942719	-65.3695093278	-64.9674319083
277.55	-66.8811382766	-66.0828043905	-67.9772873543	-66.7066741132	-65.3354825519	-64.9973468417
277.575	-66.8606794202	-66.0807845142	-67.976453254	-66.696387473	-65.3042503926	-65.0231937731
277.6	-66.8355227198	-66.0779743957	-67.975200542	-66.6859240836	-65.2759181854	-65.0446475367
277.625	-66.8081259916	-66.0747546258	-67.9734842076	-66.6754862042	-65.2505159957	-65.0616089721
277.65	-66.7800686269	-66.0712469246	-67.9713260626	-66.6652709128	-65.228020484	-65.0742317603
277.675	-66.7465777438	-66.0674384536	-67.9687922485	-66.6554583772	-65.2083663018	-65.0829555942
277.7	-66.7093637956	-66.0632771465	-67.9659734044	-66.6459969777	-65.1914518696	-65.0884051235
277.725	-66.6706020651	-66.0587193368	-67.9629686237	-66.6366960486	-65.1771443733	-65.091269722
277.75	-66.6319092716	-66.0537492619	-67.9598743986	-66.6273796212	-65.1652865833	-65.0922190988
277.775	-66.5943708751	-66.0483851992	-67.9567786211	-66.6179585461	-65.1553985812	-65.0894003168
277.8	-66.5586833588	-66.0426735226	-67.953293343	-66.6084317152	-65.1469168305	-65.0819677527
277.825	-66.5238749708	-66.0366786659	-67.9490674957	-66.5988587195	-65.139378021	-65.0702566247
277.85	-66.4893151785	-66.030474785	-67.9439800383	-66.5867333745	-65.132454335	-65.055174372
277.875	-66.4549717553	-66.0241404792	-67.9380958994	-66.5713797695	-65.1259312368	-65.0377692342
277.9	-66.4211476036	-66.0177559267	-67.9311227384	-66.5531382606	-65.1196811754	-65.0128407418
277.925	-66.3882503587	-66.0114015724	-67.9228853859	-66.532656897	-65.1136443219	-64.9817563066
277.95	-66.35666835	-66.0051575481	-67.9134064538	-66.5106041336	-65.1078138741	-64.9468061438
277.975	-66.3267190267	-65.9991033214	-67.9028413549	-66.4875778007	-65.1022231287	-64.9098874797
278.0	-66.2986353901	-65.993317387	-67.8914098638	-66.4640846611	-65.096933522	-64.8717675018
278.025	-66.2725696368	-65.987876813	-67.8794250911	-66.4405427949	-65.0920239442	-64.8328861126
278.05	-66.2486037054	-65.9828565584	-67.867134808	-66.4172907865	-65.0875818066	-64.7937094951
278.075	-66.2267621064	-65.9783286176	-67.8547521871	-66.3945985129	-65.0836961018	-64.7547437896
278.1	-66.2070249246	-65.9743611204	-67.8424652912	-66.3726641731	-65.0804524081	-64.7164676392
278.125	-66.1893397744	-65.9710175089	-67.830438567	-66.3516130324	-65.0779291008	-64.6792863248
278.15	-66.1735004922	-65.9679680954	-67.8189092642	-66.3315078373	-65.0761943649	-64.6435185938
278.175	-66.1590732899	-65.9648568387	-67.8079948387	-66.3123676194	-65.075304151	-64.6094023954
278.2	-66.1455705727	-65.9614941549	-67.797752953	-66.2941874667	-65.0753013203	-64.5771073488
278.225	-66.1326087232	-65.9578573853	-67.7882047145	-66.2623066479	-65.0762132636	-64.5467478025
278.25	-66.1199601478	-65.9540273954	-67.7793493566	-66.2231848606	-65.0779730304	-64.5183937267
278.275	-66.1075356476	-65.9501300206	-67.7711757856	-66.1811782448	-65.080413594	-64.492079111
278.3	-66.095343575	-65.9462987588	-67.7636705331	-66.1387005465	-65.0833204031	-64.4678087459
278.325	-66.0834504544	-65.9426563319	-67.7568222059	-66.0970942861	-65.086488023	-64.4455642688
278.35	-66.0719511716	-65.9392744126	-67.7506233408	-66.0571100396	-65.089755201	-64.4253094393
278.375	-66.0609491409	-65.9361555906	-67.7450706183	-66.0191429343	-65.0866951531	-64.4069946566
278.4	-66.0428991022	-65.9332527972	-67.7401640679	-65.9833651174	-65.0779975153	-64.3905609989
278.425	-66.0193153018	-65.9295026482	-67.7359055714	-65.9498122405	-65.0652533527	-64.3759436777
278.45	-65.9925879359	-65.9242494412	-67.7322969747	-65.9184429445	-65.04983824	-64.3630748408
278.475	-65.9645426358	-65.9173021951	-67.7293382483	-65.8891784441	-65.0328331835	-64.3518858225
278.5	-65.9364384823	-65.9086933002	-67.7270261181	-65.8618999176	-65.0150736669	-64.3423089611
278.525	-65.9091171183	-65.8985455032	-67.7253297919	-65.8364597752	-64.9971995734	-64.3342790422
278.55	-65.8831271903	-65.8870285295	-67.7241708575	-65.8126987576	-64.9796955728	-64.3277343758
278.575	-65.8588138675	-65.874345906	-67.723427512	-65.7904542088	-64.9629237238	-64.3226163096
278.6	-65.8363817154	-65.8607254948	-67.7229172531	-65.7695651985	-64.9471418478	-64.318867431
278.625	-65.8159387206	-65.8464083743	-67.7224151659	-65.7498791891	-64.9325199361	-64.3164298945
278.65	-65.7975271307	-65.8316374443	-67.7216958646	-65.7312595676	-64.9191591481	-64.3152449161
278.675	-65.7811450602	-65.8166476565	-67.7205712266	-65.7135917204	-64.9071111848	-64.3152535097
278.7	-65.7667616091	-65.8016580997	-67.718911117	-65.6967862404	-64.896394078	-64.3163979515
278.725	-65.7543274112	-65.7868639413	-67.7166476463	-65.6807791514	-64.887005979	-64.3186233739
278.75	-65.7437819564	-65.7724315521	-67.713768649	-65.6655298214	-64.8789331191	-64.321879076
278.775	-65.7350586341	-65.7584983325	-67.7103061365	-65.6510174765	-64.8721536188	-64.3262404827
278.8	-65.728088165	-65.7451756751	-67.6968203103	-65.6372371086	-64.8666391299	-64.3316783011
278.825	-65.7228008949	-65.7325531259	-67.6747117206	-65.6241953413	-64.8623603069	-64.3381438491
278.85	-65.7191282875	-65.7207025026	-67.6464662838	-65.6119066108	-64.859284734	-64.3455912905
278.875	-65.7170038527	-65.7096814106	-67.6142666367	-65.6003898666	-64.8573748832	-64.3539812492
278.9	-65.7163390069	-65.699536022	-67.5798133	-65.5885329692	-64.8565880237	-64.3632790942
278.925	-65.7170160902	-65.6903031827	-67.5443746977	-65.5758265289	-64.8568775546	-64.3734515915
278.95	-65.718900163	-65.682011986	-67.5088743341	-65.5623249272	-64.8581949758	-64.3844640617
278.975	-65.7218564362	-65.6746849462	-67.4739715827	-65.5483212881	-64.8604919406	-64.3962791233
279.0	-65.7257641875	-65.6683388721	-67.440127254	-65.5341600633	-64.8567968527	-64.4088567935
279.025	-65.7305243491	-65.6629855084	-67.4076541204	-65.520155631	-64.8483003598	-64.4221553221
279.05	-65.7360615371	-65.6586319941	-67.3767525439	-65.5065631041	-64.8370432679	-64.4361323181
279.075	-65.7423224178	-65.6552811905	-67.3475354308	-65.4935744286	-64.8246044113	-64.4506470557
279.1	-65.7492721859	-65.652931931	-67.3200478037	-65.4813262855	-64.8120710921	-64.4654917159
279.125	-65.7568904242	-65.6515792456	-67.2942850508	-65.4699120413	-64.8001656246	-64.480463901
279.15	-65.765167106	-65.6512148471	-67.2702083604	-65.4593934452	-64.7893551309	-64.4954140776
279.175	-65.7740991235	-65.6518275511	-67.2478847511	-65.4498101805	-64.7785541984	-64.5100758392
279.2	-65.7836874784	-65.6534035455	-67.2272368129	-65.4411868636	-64.7670892786	-64.5244718068
279.225	-65.7939351333	-65.6559266266	-67.2081688464	-65.4321877095	-64.7549183588	-64.5382816522
279.25	-65.8048454512	-65.6593793515	-67.1905874548	-65.4218211957	-64.7423304658	-64.5513013831
279.275	-65.8164215599	-65.6637432993	-67.1744062879	-65.4095346841	-64.7297101673	-64.563369213
279.3	-65.8286658168	-65.6689987239	-67.1595473933	-65.3952006318	-64.7174224563	-64.5743822794
279.325	-65.8415797282	-65.6751239569	-67.1459414572	-65.3791131098	-64.7057707992	-64.5843156714
279.35	-65.8551638963	-65.6820946981	-67.1335237729	-65.3615876454	-64.694989838	-64.5932224156
279.375	-65.8694178146	-65.6898833314	-67.1222300692	-65.342980572	-64.685555917	-64.6012184538
279.4	-65.884339595	-65.6981872919	-67.1119952822	-65.3236317018	-64.6774647283	-64.6084617606
279.425	-65.8999257437	-65.7066030832	-67.1027550175	-65.3038334813	-64.6707514691	-64.6151322494
279.45	-65.9161703225	-65.7148039253	-67.0944479748	-65.2838303558	-64.6650494572	-64.6213738653
279.475	-65.9330638882	-65.72260261	-67.0870179226	-65.26382872	-64.6545945777	-64.6272780561
279.5	-65.9505825423	-65.7299396987	-67.0804146916	-65.2440062807	-64.6394614895	-64.6329042617
279.525	-65.9686814272	-65.7368458567	-67.0745942884	-65.2245180659	-64.6208635777	-64.6383065517
279.55	-65.9872990872	-65.7434042567	-67.0695184477	-65.2054997538	-64.5999873331	-64.6435500935
279.575	-66.0063675836	-65.7497219876	-67.0651539123	-65.1870695664	-64.5777978362	-64.6487188268
279.6	-66.0258219862	-65.7559113006	-67.0614716614	-65.1690977303	-64.5550377322	-64.6539106901
279.625	-66.0455515767	-65.7620787273	-67.0584460538	-65.1513683052	-64.5322619131	-64.6592298995
