# presynaptic cell type	cell ID	spike times
L5st_B2	266	303.810940647,
L5st_B2	273	105.936506212,
L5st_B2	277	80.7610319296,119.094412811,
L5st_B2	279	6.12487116999,
L5st_B2	280	176.506845897,
L5st_B2	284	243.729004601,
L5st_B2	287	177.370086435,315.293640841,
L5st_B2	292	88.5865515534,
L5st_B2	294	210.847854711,
L5st_B2	298	321.384444178,
L5st_B2	300	228.760262017,
L5st_B2	303	222.769970672,
L5st_B2	307	91.5333209156,258.448464465,304.481088332,
L5st_B2	308	126.440246161,
L5st_B2	310	161.801435117,
L5st_B2	313	119.662393516,
L5st_B2	317	210.054750512,
L5st_B2	321	324.809059282,
L5st_B2	322	35.9106340727,179.201935234,
L5st_B2	323	137.83153993,
L5st_B2	326	30.5466739561,245.065469219,
L5st_B2	327	204.078354101,
L5st_B2	330	81.2958096691,184.907123885,
L5st_B2	334	181.570210958,325.524667598,
L5st_B2	335	163.194108763,
L5st_B2	337	292.656842753,
L5st_B2	341	231.782066213,299.135284407,
L5st_B2	342	259.035148028,
L5st_B3	3	153.880087345,166.257637974,
L5st_B3	9	51.886525749,333.919061109,
L5st_B3	17	136.474298688,
L5st_B3	20	207.809911449,
L5st_B3	22	324.492746924,
L5st_B3	24	250.422999434,
L5st_B3	25	4.13581501549,82.2911993693,
L5st_B3	26	341.759400123,
L5st_B3	27	194.697395352,
L5st_B3	33	32.1177937317,291.19971596,
L5st_B3	35	192.905101899,
L5st_B3	40	54.0199373494,
L5st_B3	43	330.028242592,
L5st_B3	44	300.294645581,
L5st_B3	46	151.124601991,
L5st_B3	50	84.8261527961,
L5st_B3	58	337.800342385,
L5st_B4	0	17.1427194749,
L5st_B4	3	58.1517001439,
L5st_B4	6	145.647825666,
L5st_B4	7	37.9016632574,
L5st_B4	8	325.030953296,
L5st_B4	13	271.708111021,
L5st_B4	18	14.5406808267,273.049220487,288.176086568,
L5st_B4	21	236.969124551,322.801332542,
L5st_Beta	0	335.230897319,
L5st_Beta	1	199.364619381,
L5st_Beta	2	88.7095596756,
L5st_Beta	6	337.520809402,
L5st_Beta	8	133.835194801,
L5st_Beta	13	6.4354679309,
L5st_Beta	16	252.58861172,
L5st_Beta	23	257.309930639,
L5st_Beta	30	81.9066581823,
L5st_Beta	31	123.71763984,
L5st_Beta	38	313.53549746,
L5st_Beta	40	227.91206716,
L5st_Beta	43	110.453955037,145.052116782,
L5st_Beta	44	41.4159600037,
L5st_Beta	45	267.118400043,
L5st_Beta	49	179.511487461,
L5st_Beta	53	109.373130862,
L5st_Beta	54	234.287612854,
L5st_Beta	58	36.6849274488,
L5st_C1	3	228.442935545,
L5st_C1	4	249.507067966,251.592725179,
L5st_C1	5	160.708128682,
L5st_C1	7	311.422707366,
L5st_C1	8	126.339595929,
L5st_C1	10	130.26021963,
L5st_C1	13	269.967498451,
L5st_C1	14	208.439251694,
L5st_C1	16	336.813249009,341.966635018,
L5st_C1	19	341.880752131,
L5st_C1	22	71.6207345823,
L5st_C1	23	73.4636450625,
L5st_C1	24	93.8143321699,195.654898254,337.870774047,
L5st_C1	25	58.8878237404,
L5st_C1	28	70.1800069848,
L5st_C1	30	259.003277125,
L5st_C1	31	323.040085805,
L5st_C1	33	157.144906802,
L5st_C1	34	314.870959425,
L5st_C1	38	135.487350832,141.638019855,165.922495102,
L5st_C1	46	105.883114856,167.415125051,
L5st_C1	52	153.443066713,
L5st_C1	53	245.21722407,
L5st_C1	55	78.5681296244,132.650317976,
L5st_C1	56	121.816108088,247.628809518,
L5st_C1	59	96.1487290094,
L5st_C1	61	223.585812838,251.617082361,
L5st_C1	62	212.828188013,
L5st_C1	65	189.182803718,278.444210785,
L5st_C1	66	73.6402091015,
L5st_C1	67	287.1766663,
L5st_C1	69	7.01263230904,
L5st_C1	77	6.56142321432,
L5st_C1	78	336.637633008,
L5st_C1	79	253.575434622,
L5st_C1	80	102.768768646,
L5st_C1	84	230.030494403,
L5st_C1	85	93.5165942794,
L5st_C1	89	3.6364821983,
L5st_C1	93	70.0323249645,
L5st_C1	94	224.122853709,
L5st_C1	96	195.637551676,
L5st_C1	97	99.6317667845,
L5st_C1	98	222.783281642,
L5st_C1	99	99.5701991329,157.11741217,268.521694007,
L5st_C1	103	126.307276469,159.120843603,
L5st_C1	106	209.857146773,
L5st_C1	109	146.289785799,
L5st_C1	112	327.578480704,
L5st_C1	114	70.8128355764,
L5st_C1	121	38.4591740112,
L5st_C1	129	283.683496704,
L5st_C1	133	313.136666975,
L5st_C1	135	219.473537488,
L5st_C1	138	235.400563078,
L5st_C1	140	278.517164496,
L5st_C1	141	151.918892661,
L5st_C1	143	107.904916028,108.556245713,
L5st_C1	146	324.315486662,
L5st_C1	149	28.7897802942,266.809034889,
L5st_C1	154	299.406551007,
L5st_C1	155	13.2330424012,
L5st_C1	156	3.92820523157,305.69707097,
L5st_C1	157	6.73687510749,139.048693235,317.006486133,
L5st_C1	158	196.01310588,
L5st_C1	165	237.035843109,
L5st_C1	166	325.173089897,
L5st_C1	172	344.397419724,
L5st_C1	178	43.091605865,
L5st_C1	180	283.577203863,
L5st_C1	184	161.827540472,199.044671762,
L5st_C1	193	118.036648227,
L5st_C1	195	281.142764295,
L5st_C1	196	225.342375362,
L5st_C1	200	228.11513567,
L5st_C1	207	118.081523854,
L5st_C1	208	245.344194338,
L5st_C1	210	4.41363887755,
L5st_C1	216	201.4790896,
L5st_C1	217	268.662282732,
L5st_C1	225	30.6715204332,
L5st_C1	226	189.793222038,
L5st_C1	230	274.886291154,
L5st_C1	231	151.660332641,
L5st_C1	233	12.6064796247,
L5st_C1	236	127.443662564,
L5st_C1	239	143.973323195,
L5st_C1	241	232.899029595,
L5st_C1	242	48.7266508733,
L5st_C1	258	314.700620794,
L5st_C1	262	11.3227257874,
L5st_C1	263	30.4051037595,
L5st_C1	266	118.511315454,
L5st_C1	267	14.0105131973,
L5st_C1	270	256.843266467,
L5st_C1	271	177.094504641,
L5st_C1	274	88.2514446677,301.323836631,
L5st_C1	277	179.81504259,283.200861139,
L5st_C1	282	60.0666007971,
L5st_C1	290	105.42142412,
L5st_C1	293	215.992660352,
L5st_C1	294	253.941900612,
L5st_C1	295	18.4881412663,
L5st_C1	300	155.389952112,221.640688346,
L5st_C1	304	206.578257747,
L5st_C1	306	14.7488966011,
L5st_C1	308	337.800342385,
L5st_C1	310	283.657047145,
L5st_C1	316	44.0243310561,
L5st_C1	322	204.868249497,
L5st_C1	325	266.78829349,303.974504413,
L5st_C1	328	263.723551144,
L5st_C1	329	93.2448247532,
L5st_C1	334	81.0437929698,169.522686196,
L5st_C1	335	4.36436780147,
L5st_C1	337	167.432941036,
L5st_C1	338	100.979069911,
L5st_C1	341	325.455793482,
L5st_C1	342	165.757946311,
L5st_C1	344	216.789820896,307.818247969,
L5st_C1	352	147.2652394,
L5st_C1	354	338.043207321,
L5st_C1	356	249.463917448,
L5st_C1	357	289.029769412,336.915470186,
L5st_C1	359	24.8580649018,
L5st_C1	360	234.720197855,
L5st_C1	361	182.088211793,
L5st_C1	362	290.420590087,
L5st_C1	370	247.708530861,
L5st_C1	371	335.304353437,
L5st_C1	376	209.609388534,224.24832882,276.79335962,
L5st_C1	377	308.186924556,
L5st_C1	380	307.029200745,
L5st_C1	381	71.8397216177,
L5st_C1	384	99.3215552463,247.007169438,
L5st_C1	388	196.711571993,
L5st_C1	389	57.1745371567,
L5st_C1	392	86.64735529,
L5st_C1	394	42.1743545327,168.396755172,
L5st_C1	396	281.197691316,291.881972868,
L5st_C1	397	158.288977536,
L5st_C1	401	70.8409724084,
L5st_C1	402	231.584302132,
L5st_C1	409	29.2843475562,
L5st_C1	410	221.423350115,
L5st_C1	413	133.223658755,
L5st_C1	414	55.2414190491,
L5st_C1	421	36.5159686009,
L5st_C1	423	102.700117424,
L5st_C1	424	180.802006284,
L5st_C1	429	306.798029624,
L5st_C1	432	50.354724748,
L5st_C1	433	46.3935340686,
L5st_C1	434	14.0163243894,343.992459757,
L5st_C1	436	259.36628481,
L5st_C1	442	143.339712268,
L5st_C1	444	330.858642939,
L5st_C1	447	292.510785816,
L5st_C1	450	343.921745298,
L5st_C1	452	143.413001191,
L5st_C1	453	105.535646334,
L5st_C1	455	248.143285745,
L5st_C1	471	0.499732370726,
L5st_C1	473	227.669448371,
L5st_C1	474	220.800875932,
L5st_C1	476	212.468902903,
L5st_C1	479	202.426093669,
L5st_C1	482	38.8698681024,
L5st_C1	483	89.616459774,
L5st_C1	485	136.657973682,
L5st_C2	1	125.933041243,
L5st_C2	3	82.9843708124,
L5st_C2	4	179.363559301,
L5st_C2	7	60.4367751645,
L5st_C2	11	66.5684566498,259.889525922,
L5st_C2	15	240.308391847,332.316298604,
L5st_C2	17	119.437978112,
L5st_C2	18	290.362913602,
L5st_C2	20	83.326447142,
L5st_C2	23	209.196466713,
L5st_C2	26	294.817916146,328.900862209,
L5st_C2	28	228.66496514,
L5st_C2	37	267.21117869,308.754259165,
L5st_C2	41	100.466994005,
L5st_C2	44	215.957887643,257.342460043,
L5st_C2	48	5.67764271098,
L5st_C2	49	330.659280548,
L5st_C2	52	213.756648051,291.432720614,
L5st_C2	53	172.775242113,
L5st_C2	55	342.912730661,
L5st_C2	59	260.467542762,261.294543231,
L5st_C2	62	155.731978297,
L5st_C2	63	179.170406234,
L5st_C2	65	334.613851396,
L5st_C2	66	216.304654258,
L5st_C2	67	171.630935693,
L5st_C2	69	67.6103765687,
L5st_C2	70	71.5996455971,77.4286068959,
L5st_C2	76	24.5503981091,
L5st_C2	81	252.375434009,
L5st_C2	83	30.6923140222,286.771570585,
L5st_C2	89	35.8881055374,
L5st_C2	92	28.6154009969,
L5st_C2	94	272.23541197,
L5st_C2	97	66.7587333351,
L5st_C2	98	108.537678541,
L5st_C2	99	187.399708202,
L5st_C2	107	111.043959731,195.627415056,
L5st_C2	108	200.641138722,
L5st_C2	110	36.0154547512,
L5st_C2	113	243.568077057,
L5st_C2	114	111.169765624,
L5st_C2	116	93.6674765622,
L5st_C2	117	95.0221131504,
L5st_C2	127	214.36416718,
L5st_C2	128	115.178793829,328.477643816,
L5st_C2	130	137.375867875,
L5st_C2	138	62.9492180702,
L5st_C2	153	136.607222266,
L5st_C2	160	157.822078073,
L5st_C2	162	207.402102749,
L5st_C2	166	293.155858114,
L5st_C2	177	100.093198976,
L5st_C2	178	58.7397743756,
L5st_C2	179	24.2629069838,
L5st_C2	180	119.004980726,
L5st_C2	181	53.309164565,
L5st_C2	183	8.45144059205,174.741031186,
L5st_C2	184	178.341053431,278.182844505,
L5st_C2	188	155.55461885,
L5st_C2	191	206.115675666,
L5st_C2	192	114.079647568,
L5st_C2	194	134.102732142,
L5st_C2	195	239.886973738,
L5st_C2	196	293.07998334,
L5st_C2	200	280.952189105,
L5st_C2	201	29.4480055857,63.3372770464,
L5st_C2	204	1.45321638578,109.597361065,
L5st_C2	205	165.201440416,
L5st_C2	208	39.8282463194,
L5st_C2	209	141.648069443,150.460040328,
L5st_C2	210	132.423672175,
L5st_C2	214	57.861870992,
L5st_C2	215	67.0340637769,230.167486097,
L5st_C2	220	77.4096197953,
L5st_C2	222	242.951820543,
L5st_C2	223	124.431226086,
L5st_C2	227	111.90656803,
L5st_C2	232	301.522478248,
L5st_C2	233	92.5724630171,
L5st_C2	235	257.86325057,270.756060808,
L5st_C2	237	265.485455528,336.166051191,
L5st_C2	242	21.0911769136,35.7631346893,158.179963414,
L5st_C2	248	146.424687383,158.966370798,339.344496826,
L5st_C2	249	182.946556298,
L5st_C2	250	301.637132919,
L5st_C2	251	26.1844637335,
L5st_C2	256	106.853074128,
L5st_C2	267	22.0232370469,329.206070256,
L5st_C2	268	122.437817632,
L5st_C2	276	302.048790543,
L5st_C2	279	143.655649096,
L5st_C2	281	210.769064643,
L5st_C2	286	67.9476458769,
L5st_C2	287	129.789641064,
L5st_C2	294	140.9402889,
L5st_C2	296	45.1203674058,
L5st_C2	298	13.2394236523,
L5st_C2	299	265.422566337,
L5st_C2	309	17.9730973909,
L5st_C2	310	214.753858468,
L5st_C2	314	67.3601421762,123.432567075,284.092685491,
L5st_C2	316	36.6244911191,
L5st_C2	318	101.438447324,
L5st_C2	321	143.227207109,323.860766078,
L5st_C2	323	208.278883013,
L5st_C2	324	67.2594216373,
L5st_C2	325	195.764943167,
L5st_C2	329	257.433586741,304.062678681,
L5st_C2	330	90.8783501965,198.422794567,291.729258638,306.009747709,
L5st_C2	332	45.6386032618,
L5st_C2	334	303.725203563,
L5st_C2	335	51.1844398859,327.10867043,
L5st_C2	336	19.3907342432,
L5st_C2	341	324.620998064,
L5st_C2	342	31.2931865639,
L5st_C2	344	330.503256974,
L5st_C2	360	337.597732438,
L5st_C2	361	33.9969416882,87.2140467037,298.707182319,303.514354714,
L5st_C2	363	280.615556569,
L5st_C2	365	254.917373377,
L5st_C2	369	167.811935547,
L5st_C2	370	286.84858125,
L5st_C2	371	53.5234680053,
L5st_C2	372	69.4528498282,
L5st_C2	377	287.307938415,
L5st_C2	380	197.058949428,
L5st_C2	382	82.9692851019,
L5st_C2	383	324.793714964,
L5st_C2	386	255.844528207,293.646363023,
L5st_C2	387	205.493128636,291.659905014,
L5st_C2	389	229.344085089,
L5st_C2	391	75.4082662277,
L5st_C2	393	114.231542075,
L5st_C2	397	279.215312175,
L5st_C2	400	82.9379062378,
L5st_C2	404	249.59253836,
L5st_C2	405	141.780702912,
L5st_C2	409	206.33034324,
L5st_C2	414	329.313687268,
L5st_C2	415	140.908009295,150.700589742,166.448595363,
L5st_C2	416	208.907905583,287.991823216,
L5st_C2	419	218.454300754,
L5st_C2	420	36.2553774313,225.949329487,
L5st_C2	421	158.918338058,
L5st_C2	423	315.491689871,
L5st_C2	425	190.337206939,
L5st_C2	428	61.4891787161,
L5st_C2	431	257.584245992,
L5st_C2	435	172.274067834,
L5st_C2	438	311.803849855,
L5st_C2	440	98.3935043762,
L5st_C2	444	286.68275031,
L5st_C2	454	250.537025482,
L5st_C2	460	227.542875659,
L5st_C2	464	270.279349788,
L5st_C2	465	188.138686335,
L5st_C2	468	189.403003281,195.639667948,
L5st_C2	470	222.192765227,258.782998988,
L5st_C2	474	45.7935225277,68.3934383301,127.937722871,
L5st_C2	476	78.6570670606,166.096722303,
L5st_C2	480	221.675001246,
L5st_C2	481	173.398590052,
L5st_C2	485	198.814283227,
L5st_C2	488	86.4934664061,
L5st_C2	490	253.183379273,
L5st_C2	491	92.8141195753,
L5st_C2	493	49.9382150462,
L5st_C2	494	146.995276332,
L5st_C2	495	7.52337970491,
L5st_C2	501	156.285899315,
L5st_C2	506	255.300300102,288.132131439,
L5st_C2	509	172.743160744,
L5st_C2	512	324.110219709,
L5st_C2	516	287.005559169,
L5st_C2	517	86.6866266908,
L5st_C2	518	43.5542286026,164.588543665,
L5st_C2	521	24.286800361,
L5st_C2	523	221.77557826,
L5st_C2	524	13.7959705985,
L5st_C2	526	60.0713199416,
L5st_C2	527	267.480408411,
L5st_C2	528	150.834162768,
L5st_C2	529	65.2462176697,
L5st_C2	530	102.524336383,
L5st_C2	535	268.466942887,
L5st_C2	536	57.5082169839,166.99144524,
L5st_C2	537	119.23467695,
L5st_C2	548	119.499818199,
L5st_C2	550	9.49626344178,307.721215425,
L5st_C2	556	97.9563518344,
L5st_C2	558	53.8268917185,180.374005411,
L5st_C2	563	29.5588120832,
L5st_C2	565	119.040810385,287.103728495,
L5st_C2	580	138.918515526,245.063926925,
L5st_C2	584	280.953622353,
L5st_C2	587	174.903543755,312.214348563,
L5st_C2	588	234.689141941,
L5st_C2	590	111.761539479,
L5st_C2	591	251.720428106,
L5st_C2	593	304.843996015,
L5st_C2	597	99.1774676384,136.357391822,
L5st_C2	598	128.59429465,265.776128307,
L5st_C2	600	279.019487297,321.840010482,
L5st_C2	604	242.774129723,
L5st_C2	606	218.265095159,245.653039557,
L5st_C2	607	114.534651778,
L5st_C2	608	79.8238926025,
L5st_C2	610	265.7035118,
L5st_C2	616	153.07039425,
L5st_C2	617	336.249050993,
L5st_C2	625	269.544328895,
L5st_C2	626	301.728890388,
L5st_C2	628	159.540666401,
L5st_C2	630	287.528293544,302.133250683,
L5st_C2	633	255.0930048,
L5st_C2	634	0.878394883441,
L5st_C2	639	144.566250658,
L5st_C2	640	49.8362017644,
L5st_C2	644	99.524352564,
L5st_C2	645	280.439830017,
L5st_C2	646	210.013542097,
L5st_C2	649	96.9135812882,
L5st_C2	650	97.578010275,276.216468951,
L5st_C2	651	56.1688870118,
L5st_C2	653	77.0965514034,
L5st_C2	655	337.35082154,
L5st_C2	664	309.601035798,
L5st_C2	666	299.931452939,
L5st_C2	668	181.596653322,
L5st_C2	669	30.0305067164,
L5st_C2	671	187.117767434,
L5st_C2	675	137.805224925,140.760565201,
L5st_C2	678	293.018517664,343.554523813,
L5st_C2	679	330.618331981,
L5st_C2	681	115.715910026,
L5st_C2	682	25.4298425344,
L5st_C2	684	79.014822879,
L5st_C2	690	294.355522435,
L5st_C2	694	100.005867161,
L5st_C2	696	183.017101302,
L5st_C2	697	239.828168478,
L5st_C2	698	45.1029229876,
L5st_C2	700	148.734944382,
L5st_C2	701	229.797981346,
L5st_C2	704	267.627962305,
L5st_C2	705	25.1097470101,
L5st_C2	709	299.524362821,
L5st_C2	710	42.5433097039,
L5st_C2	711	300.389723355,
L5st_C2	712	21.3871257773,
L5st_C2	717	135.666868281,
L5st_C2	722	156.567335245,288.809549478,
L5st_C2	726	281.976912275,
L5st_C2	730	245.043542084,
L5st_C2	732	236.002334638,
L5st_C2	734	45.0962855529,
L5st_C2	739	87.5416352947,
L5st_C2	746	294.337634995,
L5st_C2	750	198.769232529,
L5st_C2	751	71.1933561758,
L5st_C2	752	255.564939605,
L5st_C2	754	267.781105785,
L5st_C2	756	344.081038437,
L5st_C2	759	91.2534959861,
L5st_C2	762	88.8349132375,
L5st_C2	765	219.21325928,
L5st_C2	766	197.834409998,
L5st_C2	767	290.807910796,
L5st_C2	768	157.776869442,
L5st_C2	770	263.520117959,
L5st_C2	771	319.37565698,
L5st_C2	774	3.46387691379,
L5st_C2	775	128.08334141,228.077407247,
L5st_C2	779	29.8331594595,38.1002696288,
L5st_C2	780	85.0896535127,
L5st_C2	784	185.412460392,
L5st_C3	7	239.721934613,
L5st_C3	9	144.810112325,
L5st_C3	10	294.25418123,
L5st_C3	13	286.34429755,
L5st_C3	14	246.898001273,
L5st_C3	16	6.0105530081,
L5st_C3	28	85.1881979399,282.279126731,
L5st_C3	29	255.837594672,
L5st_C3	31	282.298736424,
L5st_C3	32	214.547550374,
L5st_C3	38	245.455504932,
L5st_C3	43	161.518368397,
L5st_C3	46	264.051187557,
L5st_C3	51	178.362494985,
L5st_C3	53	235.470135101,301.571655909,
L5st_C3	54	57.688815017,
L5st_C3	55	303.036340479,
L5st_C3	56	333.175055709,
L5st_C3	58	270.446004834,
L5st_C3	61	1.55258534755,
L5st_C3	65	292.569326463,
L5st_C3	66	37.7363017622,
L5st_C3	67	213.790023277,
L5st_C3	77	62.0432167727,212.261935619,342.071195875,
L5st_C3	79	166.300510758,344.829059644,
L5st_C4	0	149.917508872,
L5st_C4	4	121.883781744,
L5st_C4	5	276.734341518,
L5st_C4	10	220.254004418,
L5st_C4	12	211.332910654,
L5st_C4	18	102.153784757,
L5st_D1	3	220.552126152,
L5st_D1	5	282.084878864,
L5st_D1	6	35.5057503481,
L5st_D1	7	140.943471251,167.441781562,
L5st_D1	9	194.938911289,
L5st_D1	10	267.078531733,
L5st_D1	13	171.137032514,
L5st_D1	14	219.573986192,266.793433417,
L5st_D1	15	92.5322610472,
L5st_D1	18	286.16827895,
L5st_D1	19	47.3562729262,189.823461747,
L5st_D1	23	212.597661482,
L5st_D1	27	102.450595924,194.370786134,
L5st_D1	28	270.681362537,
L5st_D1	30	303.521168004,
L5st_D1	31	171.518094446,
L5st_D1	33	66.2329026447,112.209318715,200.143730069,
L5st_D1	34	76.9328444131,256.478974261,
L5st_D1	35	142.820157897,
L5st_D1	38	38.9200974578,264.470989347,
L5st_D1	40	8.30085410732,
L5st_D1	44	81.897592511,
L5st_D1	46	46.3850474331,
L5st_D1	47	244.899663937,
L5st_D1	50	261.290626252,
L5st_D1	51	271.165549004,
L5st_D1	54	224.197487244,
L5st_D1	57	17.3609878502,
L5st_D1	69	259.651689267,
L5st_D1	77	199.898650537,
L5st_D1	87	149.500978383,292.875942243,
L5st_D1	88	177.33634983,
L5st_D1	90	15.5813668766,
L5st_D1	95	114.283367093,
L5st_D1	98	10.760296397,148.181865754,333.771820875,
L5st_D1	99	92.2561644524,
L5st_D1	102	205.652473431,
L5st_D1	103	24.1328282642,
L5st_D1	106	302.923318787,
L5st_D1	107	266.316743214,
L5st_D1	109	71.8883048408,
L5st_D1	114	3.35955068114,
L5st_D1	115	216.082842533,
L5st_D1	120	271.96721639,
L5st_D1	121	83.6268383467,
L5st_D1	123	261.515430692,
L5st_D1	127	158.276160394,
L5st_D1	128	161.552705619,
L5st_D1	132	339.271330067,
L5st_D1	133	15.3954978005,75.6004053014,
L5st_D1	137	310.985520401,
L5st_D1	138	61.2309802485,
L5st_D2	4	329.540979964,
L5st_D2	8	184.494241881,
L5st_D2	11	195.24507034,209.268807779,
L5st_D2	12	175.909629257,
L5st_D2	14	260.132792798,
L5st_D2	15	165.663568843,
L5st_D2	17	207.734901255,301.461200198,
L5st_D2	21	293.933702463,
L5st_D2	24	308.722145418,
L5st_D2	25	122.518699444,
L5st_D2	34	86.7774844285,
L5st_D2	40	255.542237911,
L5st_D2	41	186.897860468,
L5st_D2	45	23.0842031957,
L5st_D2	47	220.368269167,
L5st_D2	52	118.153563327,
L5st_D2	54	280.847078183,304.231757837,
L5st_D2	55	172.786590601,
L5st_D2	58	90.2385969398,
L5st_D2	60	69.3344669254,
L5st_D2	61	295.264079456,301.922529946,
L5st_D2	62	86.3282178561,
L5st_D2	63	292.276117127,
L5st_D2	64	337.831918186,
L5st_D2	65	142.671725263,
L5st_D2	70	17.5943826722,
L5st_D2	71	170.597361214,
L5st_D2	72	54.242132497,
L5st_D2	75	327.691625665,
L5st_D2	76	25.3457006229,166.563236406,233.156084937,233.756123895,
L5st_D2	77	240.202665329,
L5st_D2	78	89.6984077591,
L5st_D2	79	86.6913859987,
L5st_D2	80	84.232068886,
L5st_D2	82	252.530545768,
L5st_D2	88	228.440182798,
L5st_D2	91	95.3118055848,
L5st_D2	96	144.944374629,272.790318503,
L5st_D3	6	194.989412665,
L5st_D3	9	280.742686985,
L5st_D3	14	135.435502263,
L5st_D3	15	144.054605303,290.317094028,
L5st_D3	25	67.563928938,
L5st_D3	31	180.653905926,198.104928071,225.723370157,
L5st_D3	32	25.2974299004,70.2653545599,
L5st_D3	34	98.6271416786,
L5st_D3	37	17.2255525132,
L5st_D3	40	17.5309757042,
L5st_D3	44	171.029710486,
L5st_D3	48	275.812685138,
L5st_D3	50	18.9708650744,
L5st_D3	53	344.384951202,
L5st_Delta	6	341.357809639,
L5st_Delta	9	123.735909791,
L5st_Delta	10	321.766352712,
L5st_Delta	12	176.889550942,277.092412175,
L5st_Delta	13	266.036027779,
L5st_Delta	14	321.902554668,
L5st_Delta	21	286.543880732,
L5st_Delta	23	15.3216875317,
L5st_Delta	27	33.0023788358,
L5st_Delta	28	297.430594896,
L5st_Delta	29	231.872625794,
L5st_Delta	33	332.750913595,
L5st_Gamma	3	178.198548866,
L5st_Gamma	5	75.9760869409,138.46803311,
L5st_Gamma	6	284.699925579,
L5st_Gamma	8	81.6520851444,
L5st_Gamma	9	289.62619555,338.043512959,
L5st_Gamma	14	16.1408442182,
L5st_Gamma	21	210.199170995,
L5st_Gamma	24	288.179185959,
L5st_Gamma	25	317.328630965,
L5st_Gamma	33	101.574181367,
L5tt_A1	0	216.331473328,
L5tt_A1	1	296.876209062,
L5tt_A3	0	247.882497726,320.119748349,
L5tt_A3	1	44.7051252242,
L5tt_A4	0	43.8519543882,273.558568075,
L5tt_A4	1	13.1617773292,
L5tt_A4	3	325.256379608,
L5tt_A4	4	0.180169277663,242.963456407,
L5tt_B1	0	161.085260013,328.488165496,
L5tt_B1	1	261.136828636,
L5tt_B1	3	122.651100322,
L5tt_B1	7	148.580016129,
L5tt_B1	8	7.26013212484,73.0729577364,74.4661461934,
L5tt_B1	9	60.8167637923,232.600154456,
L5tt_B1	10	230.223986358,
L5tt_B1	11	294.095444237,
L5tt_B1	12	332.089559249,
L5tt_B1	13	191.004864693,
L5tt_B1	17	259.992536252,268.322977233,
L5tt_B1	18	9.64066351349,28.5293175652,122.245156091,
L5tt_B1	19	18.5856236115,
L5tt_B1	20	291.248475768,
L5tt_B1	21	30.6644131073,276.3586724,289.917662971,
L5tt_B1	22	15.8835073501,123.198607855,
L5tt_B1	25	142.847757453,166.54958075,
L5tt_B1	26	328.387070488,
L5tt_B1	30	141.336033089,292.207065053,
L5tt_B1	31	139.399732649,171.262483383,
L5tt_B1	34	219.47624738,332.156240714,
L5tt_B1	35	96.6121943881,113.955458203,
L5tt_B1	36	174.543460876,311.141690751,
L5tt_B1	38	257.129652481,261.526985934,
L5tt_B1	39	72.8585391558,
L5tt_B1	40	304.390754793,
L5tt_B1	41	183.632935787,190.917880855,302.516069712,
L5tt_B1	42	261.578631246,
L5tt_B1	43	291.909097018,
L5tt_B1	45	130.088004395,239.147167757,
L5tt_B1	46	309.7037331,343.108744951,
L5tt_B1	47	128.064628547,
L5tt_B1	49	247.851375748,
L5tt_B1	50	46.4403205735,63.4565175582,
L5tt_B2	1	22.1986073633,79.7780374468,
L5tt_B2	2	6.63222837112,233.607526808,337.490669836,
L5tt_B2	3	284.40374548,
L5tt_B2	4	172.5347605,184.491038961,
L5tt_B2	8	292.678982117,
L5tt_B2	9	12.034148058,122.936263376,
L5tt_B2	10	29.6989058568,110.475689959,
L5tt_B2	11	279.629354574,
L5tt_B2	12	40.6056198732,86.5428068151,234.64650872,285.715392655,
L5tt_B2	13	22.5719482343,341.601975546,
L5tt_B2	14	36.2755927135,71.1057354631,83.8244968548,
L5tt_B2	16	290.43426661,
L5tt_B2	17	283.289190927,
L5tt_B2	18	148.236748549,
L5tt_B2	19	281.464387886,
L5tt_B2	20	227.469318151,
L5tt_B2	21	51.9259765257,74.5278731606,212.247148031,240.692741675,271.069867272,
L5tt_B2	24	258.835108542,
L5tt_B2	25	44.5425848739,282.589292379,310.491601188,
L5tt_B2	26	15.1343671837,23.9305255679,184.324096814,251.427332295,258.678799338,320.707037758,
L5tt_B2	27	2.99679988468,
L5tt_B2	28	261.796171867,
L5tt_B2	30	255.431342114,
L5tt_B2	31	142.643815663,177.302936296,324.678125465,
L5tt_B2	33	83.918156529,
L5tt_B2	35	6.19015703998,326.640086551,
L5tt_B2	36	65.8852832156,109.918857564,118.041785759,295.190931263,318.770907323,
L5tt_B2	38	129.5135845,137.595917125,305.848992843,
L5tt_B2	40	70.7386735249,288.957848437,340.685909371,
L5tt_B2	41	301.506729126,
L5tt_B2	43	153.705546513,231.798505302,
L5tt_B2	44	47.7486693191,52.5839279065,288.106090805,
L5tt_B2	45	108.66006862,260.112819378,288.617420075,
L5tt_B2	46	123.840159297,269.501106117,
L5tt_B2	47	270.95939483,
L5tt_B2	48	116.329652854,
L5tt_B2	49	262.28766622,
L5tt_B2	50	232.328434781,
L5tt_B2	51	55.2326961612,252.575182361,
L5tt_B2	52	242.908588067,
L5tt_B2	54	98.8579337408,297.4751508,
L5tt_B2	55	211.536181721,
L5tt_B2	57	338.117370518,
L5tt_B3	0	152.085933988,
L5tt_B3	1	282.610806338,
L5tt_B3	2	185.305180974,
L5tt_B3	3	76.4923388209,96.3609139149,226.291228066,230.103388924,
L5tt_B3	4	151.08770298,328.861399026,
L5tt_B3	5	259.165044455,333.877328215,
